"","ID","CAMPAIGN","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","SITE_CODE","SAMPLE_DATE","SAMPLE_MATRIX","SAMPLE_SPECIES","SAMPLE_SPECIES_LIFESTAGE","SAMPLE_TISSUE","SAMPLE_REMARK","SAMPLING_METHOD","SAMPLING_DEPTH_VALUE","SAMPLING_DEPTH_UNIT","SAMPLING_REMARK","SAMPLING_PROTOCOL_ID","SUBSAMPLE","SAMPLE_ID_ORG","FRACTION","FRACTION_PROTOCOL_ID","EXTRACTION_METHOD","EXTRACTION_PROTOCOL_ID","ANALYTICAL_METHOD","ANALYTICAL_PROTOCOL_ID","DATA_TYPE","MEASURED_CATEGORY","MEASURED_TYPE","STRESSOR_NAME","CAS_RN","MEASURED_FLAG","MEASURED_VALUE","MEASURED_UNIT","LOQ_VALUE","LOQ_UNIT","LOD_VALUE","LOD_UNIT","MEASURED_REFERENCE_ID","ORGANISATION","ENTERED_BY.x","ENTERED_DATE.x","COMMENTS.x","YEAR","MONTH","SEASON","LOG_MEASURED_VALUE","SITE_NAME","SITE_GEOGRAPHIC_FEATURE","SITE_GEOGRAPHIC_FEATURE_ID","SITE_GEOGRAPHIC_FEATURE_SUB","SITE_GEOGRAPHIC_FEATURE_SUB_ID","COUNTRY","AREA","LATITUDE","LONGITUDE","COORDINATE_SYSTEM","ALTITUDE_VALUE","ALTITUDE_UNIT","ENTERED_BY.y","ENTERED_DATE.y","COMMENTS.y"
"103",92943,"Vm_ANNE","Aquatic","Freshwater","002-97341",2023-02-13,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",0,"m","Not relevant","UKJENT",1,"439-2023-02160474","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,8.1,NA,NA,"µg/l",NA,"µg/l",1,"Eurofins Environment Testing Norway (Moss)","UNKNOWN","2025-02-26","LOD/LOQ Missing",2023,2,"Winter",0.90848501887865,"Oslo Lufthavn, Gardermoen","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",60.2044019138633,11.0753995416208,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"104",94984,"Vm_ANNE","Aquatic","Freshwater","010-98445",2021-09-04,"Sediment","Not relevant","Not relevant","Not relevant","ALS analyselaboratorium. Analysemetodetode: Tungmetaller i jord ved ICP, metode DS259. S-8MET (5583)","Point",NA,"m","ALS analyselaboratorium. Analysemetodetode: Tungmetaller i jord ved ICP, metode DS259. S-8MET (5583)","UKJENT",1,"NO2115678043","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,8,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Fjeld og Vann AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2021,9,"Fall",0.903089986991944,"Filtvetelva, FIL","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.5697766154699,10.6133658369148,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"105",54384,"Vm_ANNE","Biota","Biota/Aquatic","02.60-62770",2023-10-11,"Biota","Mytilus edulis","Not relevant","Soft Body Part","Not relevant","Point",NA,"m","Not relevant","NS 9434:2017-SE",1,"251566","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1.1,"mg/kg ww",0.02,"mg/kg v.v.",NA,"mg/kg v.v.",1,"NIVA","UNKNOWN","2025-02-26",NA,2023,10,"Fall",0.0413926851582251,"Utne, ytre Soerfjorden","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",60.4237827726983,6.62243498823241,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"106",40676,"Vm_ANNE","Aquatic","Freshwater","002-51200",2001-05-20,"Fresh water","Not relevant","Not relevant","Not relevant","Fra Vanninfo.","Point",NA,"m","Fra Vanninfo.","NS-ISO 5667-4A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.366,NA,NA,"µg/l",NA,"µg/l",1,"NINA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2001,5,"Spring",-0.436518914605589,"Lille Klatretjern, utloep","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",60.2305091644707,10.6830220600341,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"107",101486,"Vm_ANNE","Aquatic","Freshwater","123-102847",2019-03-05,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8","<",1,NA,NA,"µg/l",NA,"µg/l",1,"Multiconsult","UNKNOWN","2025-02-26","LOD/LOQ Missing",2019,3,"Spring",0,"Sollielva nedstroems E6","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",63.4122675877497,10.7779014675583,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"108",87985,"Vm_ANNE","Aquatic","Freshwater","012-94368",2017-09-28,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-ISO 5667-6:2014-1",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8","<",1,NA,NA,"µg/l",NA,"µg/l",1,NA,"UNKNOWN","2025-02-26","LOD/LOQ Missing",2017,9,"Fall",0,"Tellatn 2","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",60.8249946796462,9.54773022538764,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"109",113108,"Vm_ANNE","Aquatic","Marine/Salt Water","03.63-111809",2021-03-23,"Sediment","Not relevant","Not relevant","Not relevant",NA,"Point",5,"m",NA,"NS-EN ISO 5667-19B",1,"1","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,22,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Multiconsult Norge AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2021,3,"Spring",1.34242268082221,"Bodoe havn F14","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",67.2896095391221,14.3938158892949,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"110",48519,"Vm_ANNE","Aquatic","Freshwater","002-58711",2011-10-11,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"UKJENT",1,"KN4","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.075,NA,NA,"µg/l",NA,"µg/l",1,"Asplan Viak","UNKNOWN","2025-02-26","LOD/LOQ Missing",2011,10,"Fall",-1.1249387366083,"Korta nord (St. 4a)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",60.7285107501515,10.6355180374008,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"111",52354,"Vm_ANNE","Aquatic","Marine/Salt Water","02.80-61725",2010-10-19,"Salt water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1.4,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2010,10,"Fall",0.146128035678238,"Hoeyangsfjorden, St. 3","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",61.2177049220258,6.06627911934744,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"112",51182,"Vm_ANNE","Aquatic","Freshwater","002-60997",2011-10-06,"Fresh water","Not relevant","Not relevant","Not relevant","EPA metoder (modifisert) 200.7 (ICP-AES) og 200.8 (ICP-SFMS)","Point",NA,"m","EPA metoder (modifisert) 200.7 (ICP-AES) og 200.8 (ICP-SFMS)","NS-ISO 5667-6A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,3.43,NA,NA,"µg/l",NA,"µg/l",1,"Bioforsk","UNKNOWN","2025-02-26","LOD/LOQ Missing",2011,10,"Fall",0.535294120042771,"Rena ved Raudhammeren, Deset (ROe 1)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",61.3244715201567,11.425829996433,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"113",30780,"Vm_ANNE","Aquatic","Freshwater","122-44755",1995-12-15,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,6.2,NA,NA,"µg/l",0.5,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,1995,12,"Winter",0.792391689498254,"Gaula ved Groenlivollan (G2)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",62.8198400009891,11.5839000006353,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"114",32096,"Vm_ANNE","Aquatic","Freshwater","121-44807",2021-02-15,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-ISO 5667-6:2014-1",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,52.8,NA,NA,"µg/l",NA,"µg/l",1,"NORCONSULT AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2021,2,"Winter",1.72263392253381,"Bjoernlivatnet, utloep","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",63.129614170273,9.68855455016865,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"115",1388,"Vm_ANNE","Aquatic","Freshwater","122-28401",2012-10-12,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"NS-ISO 5667-6A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,4.9,NA,NA,"µg/l",NA,"µg/l",1,"FMST","UNKNOWN","2025-02-26","LOD/LOQ Missing",2012,10,"Fall",0.690196080028514,"Gaula ved Eggafossen (G6)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",62.8910113006462,11.1833682458089,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"116",2443,"Vm_ANNE","Aquatic","Marine/Salt Water","02.61-29456",2018-04-11,"Sediment","Not relevant","Not relevant","Not relevant",NA,"Point",0.5,"m",NA,"NS-EN ISO 5667-19B",1,"7","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,2,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Fishguard AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2018,4,"Spring",0.301029995663981,"Hjeltefjorden","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",60.6146746561336,4.86311390553279,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"117",13551,"Vm_ANNE","Aquatic","Freshwater","002-39292",2001-06-10,"Fresh water","Not relevant","Not relevant","Not relevant","Fra VannInfo. Stasjonsnummer/navn Forening, plassering Annet","Point",NA,"m","Fra VannInfo. Stasjonsnummer/navn Forening, plassering Annet","UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.779,NA,NA,"µg/l",NA,"µg/l",1,"FMVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2001,6,"Summer",-0.108462542327436,"Nordre Ulvedalstjern utloep","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",60.0458972727623,11.0170523061469,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"118",1866,"Vm_ANNE","Aquatic","Freshwater","012-28687",1992-05-08,"Fresh water","Not relevant","Not relevant","Not relevant","#Konvertering_info Prosjekt: Resipientovervåkning ved deponier","Point",0,"m","#Konvertering_info Prosjekt: Resipientovervåkning ved deponier","UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1.24,NA,NA,"µg/l",NA,"µg/l",1,"Hallingdal Renovasjon","UNKNOWN","2025-02-26","LOD/LOQ Missing",1992,5,"Spring",0.0934216851622351,"Breiebekken oppstroems-5 - UTGAaTT","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",60.5782488476108,8.44468703077237,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"119",89024,"Vm_ANNE","Aquatic","Freshwater","024-95184",2022-09-21,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",0.1,"m","Not relevant","UKJENT",1,"434-2022-0922-027","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8","<",0.5,NA,NA,"µg/l",NA,"µg/l",1,"Eurofins Environment Testing Norway (Kr.sand)","UNKNOWN","2025-02-26","LOD/LOQ Missing",2022,9,"Fall",-0.301029995663981,"Litlaana nedstroems","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",58.1559215477737,7.13081035355768,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"120",42616,"Vm_ANNE","Aquatic","Freshwater","006-51735",2020-03-30,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",0,"m","Not relevant","NS-ISO 5667-6A",1,"2020-00353-009","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 11885","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,3.26,NA,NA,"µg/l",NA,"µg/l",1,"Oslo kommune VAV","UNKNOWN","2025-02-26","LOD/LOQ Missing",2020,3,"Spring",0.513217600067939,"Hovinbekken, hovedmaalestasjon","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.9092324058719,10.7660204667514,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"121",88419,"Vm_ANNE","Aquatic","Freshwater","003-94718",2024-11-26,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",0,"m","Not relevant","UKJENT",1,"439-2024-11260966","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,11,NA,NA,"µg/l",NA,"µg/l",1,"Eurofins Environment Testing Norway (Moss) og COWI","UNKNOWN","2025-02-26","LOD/LOQ Missing",2024,11,"Fall",1.04139268515823,"St2, Solgaard Avfallsplass","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.4478798611772,10.7054578316831,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"122",74020,"Vm_ANNE","Aquatic","Freshwater","022-85802",2017-10-16,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"NS-ISO 5667-4:2016A",1,"434-2017-1017-006","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,3.9,NA,NA,"µg/l",NA,"µg/l",1,"Eurofins Environment Testing Norway AS (Kr.sand)","UNKNOWN","2025-02-26","LOD/LOQ Missing",2017,10,"Fall",0.591064607026499,"Mjaavann soer for tilfoerselsvei 314050","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",58.137630974241,7.88644773058303,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"123",88058,"Vm_ANNE","Aquatic","Freshwater","012-94373",2016-11-21,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-ISO 5667-6:2014-1",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.756,NA,NA,"µg/l",NA,"µg/l",1,NA,"UNKNOWN","2025-02-26","LOD/LOQ Missing",2016,11,"Fall",-0.121478204498793,"Kjerringssvingen nedstroems","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",60.8648365585882,9.50128290250918,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"124",11354,"Vm_ANNE","Biota","Biota/Aquatic","01.01-38616",2019-08-15,"Biota","Mytilus edulis","Not relevant","Soft Body Part","EKSTERN_EF -","Point",NA,"m","EKSTERN_EF -","UKJENT",1,"244266","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.49,"mg/kg ww",0.02,"mg/kg v.v.",NA,"mg/kg v.v.",1,"NIVA","UNKNOWN","2025-02-26",NA,2019,8,"Summer",-0.309803919971486,"Gressholmen, Indre Oslofjord","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.8814612810206,10.7108203172755,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"125",103317,"Vm_ANNE","Aquatic","Marine/Salt Water","01.30-104040",2021-01-13,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","UKJENT",1,"S5","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,180,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"COWI","UNKNOWN","2025-02-26","LOD/LOQ Missing",2021,1,"Winter",2.25527250510331,"S5","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",58.1382782991073,7.99620141956826,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"126",118823,"Vm_ANNE","Aquatic","Marine/Salt Water","02.80-117515",2023-10-05,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",0.5,"m","Not relevant","NS-EN ISO 5667-19B",1,"Stasjonsverdi","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,52.5,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Akvasafe AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2023,10,"Fall",1.72015930340596,"LIA-3","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",61.0894500016476,4.82617001695509,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"127",116996,"Vm_ANNE","Aquatic","Marine/Salt Water","02.42-115331",2023-03-09,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",2.5,"m","Not relevant","NS-EN ISO 5667-19B",1,"Stasjonsverdi","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,13.4,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Åkerblå AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2023,3,"Spring",1.12710479836481,"Kvaloey Oe","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.3942200008734,5.17478001365629,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"128",112549,"Vm_ANNE","Aquatic","Marine/Salt Water","04.22-111545",2022-10-05,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",3,"m","Not relevant","NS-EN ISO 5667-19B",1,"K4","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,46,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Norconsult","UNKNOWN","2025-02-26","LOD/LOQ Missing",2022,10,"Fall",1.66275783168157,"K4","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",70.9533380006242,27.3177619772195,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"129",92464,"Vm_ANNE","Aquatic","Marine/Salt Water","04.01-97225",2020-01-08,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-EN ISO 5667-19B",1,"Stasjonsverdi","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,18,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Åkerblå AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2020,1,"Winter",1.25527250510331,"Innovanor, INN-3","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",69.3235700006862,17.9999999993114,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"130",52514,"Vm_ANNE","Biota","Biota/Aquatic","01.01-61830",2011-09-23,"Biota","Mytilus edulis","Not relevant","Soft Body Part","NIVA-analysemetode E 8-3","Point",NA,"m","NIVA-analysemetode E 8-3","UKJENT",1,"Parallell 3","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.99936,"mg/kg ww",NA,"mg/kg v.v.",NA,"mg/kg v.v.",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2011,9,"Fall",-0.000278037449895419,"Langoeya","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.4824020120829,10.3977970411792,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"131",1911,"Vm_ANNE","Aquatic","Freshwater","009-28693",2019-05-27,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-ISO 5667-6A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,3.38,NA,NA,"µg/l",NA,"µg/l",1,"Røyken grovfyllplass","UNKNOWN","2025-02-26","LOD/LOQ Missing",2019,5,"Spring",0.528916700277655,"Roeyken grovfyllplass nedstroems","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.7024585450089,10.4722836349,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"132",82339,"Vm_ANNE","Biota","Biota/Aquatic","01.21-91453",2018-09-10,"Biota","Mytilus edulis","Not relevant","Soft Body Part","EKSTERN_EF -","Point",NA,"m","EKSTERN_EF -","UKJENT",1,"242172","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.88,"mg/kg ww",0.02,"mg/kg v.v.",NA,"mg/kg v.v.",1,"NIVA","UNKNOWN","2025-02-26",NA,2018,9,"Fall",-0.0555173278498314,"Vikkilen, Bie","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",58.3522300013296,8.60455000034822,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"133",101101,"Vm_ANNE","Aquatic","Freshwater","002-102719",2022-09-21,"Fresh water","Not relevant","Not relevant","Not relevant","dekantert etter settling av partikler","Point",0,"m","dekantert etter settling av partikler","NS-ISO 5667-6A",1,"P221689-14","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,3.6,NA,NA,"µg/l",NA,"µg/l",1,"NorAnalyse","UNKNOWN","2025-02-26","LOD/LOQ Missing",2022,9,"Fall",0.556302500767287,"Ellingsrudelva foer samloep Roeykaasbekken","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.9356089915287,10.9303419087016,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"134",50206,"Vm_ANNE","Aquatic","Marine/Salt Water","04.02-59927",2017-09-26,"Sediment","Not relevant","Not relevant","Not relevant",NA,"Point",5,"m",NA,"NS-EN ISO 5667-19C",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 11885","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,30.6,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Multiconsult","UNKNOWN","2025-02-26","LOD/LOQ Missing",2017,9,"Fall",1.48572142648158,"Tromsoeysund, Nansenplass NP-4","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",69.6540975646761,18.9679289146032,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"135",58572,"Vm_ANNE","Aquatic","Freshwater","021-65193",2014-12-04,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,5.2,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2014,12,"Winter",0.716003343634799,"Gimlemoen (P10)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",58.176269175363,7.99445590629065,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"136",70786,"Vm_ANNE","Aquatic","Freshwater","092-83734",2016-01-27,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","UKJENT",1,"5","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,2.05,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2016,1,"Winter",0.311753861055754,"Sidevassdrag fra oest, St. 5","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",62.0168600016812,5.59142000899663,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"137",119810,"Vm_ANNE","Aquatic","Marine/Salt Water","01.01-117876",2023-08-23,"Salt water","Not relevant","Not relevant","Not relevant","ICP-SFMS Avløpsvann etter oppslutning","Point",5.5,"m","ICP-SFMS Avløpsvann etter oppslutning","NS-ISO 5667-9A",1,"LØV 1FM/OM","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8","<LOQ",1,NA,1,"µg/l",NA,"µg/l",1,"Oslo kommune Eiendoms- og byfornyelsesetaten","UNKNOWN","2025-02-26",NA,2023,8,"Summer",0,"LOE 1","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.8739305662372,10.7249253773397,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
